JAC 2019	Acetamide, 2-cyano-	Norpseudoephedrine	dl-Phenylephrine	Carbon dioxide	Argon	N-Methyltaurine	Oxalic acid	1-Propanol, 2-amino-, (±)-	Ethyne, fluoro-	Acetaldehyde	Hydroxyurea	Acetamide, 2-fluoro-	n-Hexylmethylamine	R-(-)-Cyclohexylethylamine	Silane, methyl-	Alanine	Formic acid	2-Propanamine	2-Pentanamine, 4-methyl-	2-Hexanamine, 4-methyl-	sec-Butylamine	Acetone	Oxirane, trimethyl-	4-Amino-1-butanol	Isopropyl Alcohol	Dimethylamine	Methylene chloride	Cyclopentane	a-Aminoisobutyronitrile	Propanal, 2-methyl-	Octodrine	Silanol, trimethyl-	Carbamic acid, methyl ester	1,3-Butanediol	2-Butanone	Pyridinium, dinitromethylide-	Glycine	(-)-Norephedrine	Propanoic acid, chloro-2-hydroxy-	Methanesulfonylacetic acid	Cephaloridine	6-Dimethyl(trimethylsilyl)silyloxytetradecane	2-Dimethyl(trimethylsilyl)silyloxytridecane	Disiloxane, hexamethyl-	Pyridine, 2-nitro-	Benzene	2-Dimethyl(trimethylsilyl)silyloxytetradecane	Butanal, 3-hydroxy-	Butanal, 3-methyl-	Butanal, 2-methyl-	Ethylenediamine	1-Propanol, 3-amino-	1-Butanol	Ethanol, 2-(methylamino)-	Acetic acid	Propane, 2-(ethenyloxy)-	2-Pentanone	Pentanal	2-Oxa-1,3-disilacyclohexane, 1,1,3,3-tetramethyl-	Disulfide, dimethyl	Methyl Isobutyl Ketone	Silanediol, dimethyl-	L-Serine, O-(phenylmethyl)-	Toluene	Amphetamine	Benzeneethanamine	8,9,9,10,10,11-Hexafluoro-4,4-dimethyl-3,5-dioxatetracyclo[5.4.1.0(2,6).0(8,11)]dodecane	Octane	Ethanol, 2-nitro-, propionate (ester)	Cyclotrisiloxane, hexamethyl-	tert-Butyldimethylsilyl trifluoromethanesulfonate	1,4-Benzenediol, 2,6-bis(1,1-dimethylethyl)-	N-2,4-Dnp-L-arginine	Cystine	Pyrrole	Succindialdehyde	1-(4-Acetamidoanilino)-3,7-dimethylbenzo[4,5]imidazo[1,2-a]pyridine-4-carbonitrile	1,3-Diisopropoxy-1,3-dimethyl-1,3-disilacyclobutane	Tricyclo[4.3.1.1(3,8)]undecane-3-carboxylic acid	1,3-bis[(2Z)-Hex-2-en-1-yloxy]-1,1,3,3-tetramethyldisiloxane	1-Propanamine, N,2-dimethyl-	Hydrazinecarboxamide	1-Octanamine, N-methyl-	Cyclopropyl carbinol	Trisiloxane, octamethyl-	9,12,15-Octadecatrienoic acid, 2-[(trimethylsilyl)oxy]-1-[[(trimethylsilyl)oxy]methyl]ethyl ester, (Z,Z,Z)-	Butanoic acid	Propanedioic acid, propyl-	12,15-Octadecadiynoic acid, methyl ester	Ethylbenzene	1,3-Cyclopentadiene, 5-(1-methylethylidene)-	D-erythro-Pentose, 2-deoxy-	l-Gala-l-ido-octose	Nonane	Heptanal	3-Trifluoroacetoxydodecane	4-Cyclopropylcarbonyloxytridecane	Pentanoic acid, heptyl ester	4-Heptanone	Butanoic acid, 3-methyl-	Hexanoic acid, 2-methyl-	3-Pyridinecarboxaldehyde, O-acetyloxime, (E)-	Styrene	Silane, trimethyl(phenethylthio)-	Benzenemethanol, 2-(2-aminopropoxy)-3-methyl-	2-Heptanone	1,3-Adamantanediacetamide	Pentanoic acid	1H-Pyrrole, 2,5-dihydro-1-nitroso-	Pterin-6-carboxylic acid	Cyclotetrasiloxane, octamethyl-	Benzene, propyl-	Androstane-11,17-dione, 3-[(trimethylsilyl)oxy]-, 17-[O-(phenylmethyl)oxime], (3a,5a)-	Benzeneethanamine, N-methyl-	Oxime-, methoxy-phenyl-_	Benzene, 1-ethyl-3-methyl-	Benzene, 1-ethyl-4-methyl-	Benzene, 1,2,4-trimethyl-	N-[5-(1-Cyano-2-furan-2-yl-vinyl)-[1,3,4]thiadiazol-2-yl]-benzamide	3,6-Octadecadiynoic acid, methyl ester	Decane	Disiloxane, 1,3-diethoxy-1,1,3,3-tetramethyl-	Pyrazole[4,5-b]imidazole, 1-formyl-3-ethyl-6-ß-d-ribofuranosyl-	Benzene, 1-ethyl-2-methyl-	Mesitylene	Benzene, 1,2,3-trimethyl-	Tetrasiloxane, decamethyl-	Octanal	Cyclopentaneundecanoic acid	9-Octadecen-12-ynoic acid, methyl ester	Z,Z,Z-4,6,9-Nonadecatriene	5,8,11,14-Eicosatetraenoic acid, methyl ester, (all-Z)-	1-Cyclohexene-1-methanol, 4-(1-methylethenyl)-	Benzene, 4-ethyl-1,2-dimethyl-	Octadecane, 1-(ethenyloxy)-	2-Trifluoroacetoxydodecane	Arginine	1-Hexanol, 2-ethyl-	1-Pentanol, 2-ethyl-4-methyl-	Octane, 4-chloro-	Phenprobamate	3-tert-Butyl-5-chloro-2-hydroxybenzophenone	Phenol	9-Octadecenoic acid (Z)-, phenylmethyl ester	Carbamic acid, phenyl ester	Phenyl-ß-D-glucoside	3-Nonynoic acid	5-Cyclopropylcarbonyloxypentadecane	Ethyl iso-allocholate	Spironolactone	Pyridine-3-carboxamide, 1,2-dihydro-4,6-dimethyl-2-thioxo-	Cyclopentasiloxane, decamethyl-	Acetophenone	Cyclopropanetetradecanoic acid, 2-octyl-, methyl ester	?-Chlorobutyrophenone	3-Benzoylmethyl-3-hydroxy-5-nitro-2-indolinone	Benzenemethanol, a-[(methylamino)methyl]-	Nonanal	Imidazole, 2-amino-5-[(2-carboxy)vinyl]-	Carbamic acid, N-[10,11-dihydro-5-(2-methylamino-1-oxoethyl)-3-5H-dibenzo[b,f]azepinyl]-, ethyl ester	Phenol, 3-methyl-	Benzyl alcohol, p-hydroxy-a-[(methylamino)methyl]-	1-(5-Bicyclo[2.2.1]heptyl)ethylamine	3-Trifluoroacetoxypentadecane	DL-Cystine	Levomenthol	2-Nonynoic acid	E,E-1,9,17-Docasatriene	Decanal	9-Tetradecen-1-ol, acetate, (E)-	Cyclohexasiloxane, dodecamethyl-	Tetradecanoic acid, 2-hydroxy-	Carbromal	Cycloheptasiloxane, tetradecamethyl-	1,4-Bis(trimethylsilyl)benzene	1,2-Benzenediol, 3,5-bis(1,1-dimethylethyl)-	Phenol, 2,4-bis(1,1-dimethylethyl)-	Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-	Heptacosane
Coeliac_10-7.txt	6554820	1468790	0	1.66699E+7	0	0	3.26133E+8	0	0	0	2.25304E+7	0	0	0	2.42841E+7	0	0	9467920	0	0	0	7.56529E+7	0	0	0	0	1.9971E+7	0	1627180	3.46739E+7	0	1.44345E+8	0	3.1727E+7	0	0	6288500	0	0	0	0	977740	3876180	4.62784E+8	0	0	1565420	2703700	6.0739E+7	5.69809E+7	0	0	0	0	0	0	1.4259E+7	6630150	1.31257E+7	0	8.50179E+7	0	0	0	8221540	0	0	0	0	2.50436E+8	0	0	0	0	4157010	0	0	7.57298E+7	0	0	0	0	1.63957E+7	1674680	2.37238E+8	2353260	0	0	1873840	0	0	0	1536180	0	7856470	0	8594710	0	6502630	0	0	0	8377330	0	4617380	1.09384E+7	1419270	0	8591570	3423980	1.92013E+8	0	0	0	0	0	0	2.23508E+7	3305440	0	0	0	0	0	0	0	2.35314E+7	0	0	0	0	0	0	0	4605630	4089500	0	2.64277E+7	0	0	0	0	0	0	4273840	0	0	0	0	0	568120	3.75167E+7	0	0	0	0	2671070	0	395651	0	0	0	0	0	0	0	0	3030270	0	0	7160970	0	0	0	0	593981	2998400	0	0
Coeliac_11-0.txt	0	0	9746690	3.6066E+7	0	3.80119E+8	4.76708E+8	0	9049240	0	0	0	0	0	0	943963	0	1481080	325129	870200	0	8235780	0	0	0	0	1.05424E+7	0	0	0	0	1.98346E+8	0	0	0	0	1099240	0	1.06494E+7	0	0	0	0	3.61514E+8	0	0	4903860	2606360	0	0	0	0	0	0	3.02549E+7	0	1.43923E+7	2703770	1.35345E+7	0	6.09676E+7	0	0	0	8773470	0	0	1.24211E+7	9144740	2.54805E+8	0	0	0	0	4599310	0	0	0	0	1.49881E+8	0	0	0	0	2.52879E+8	2470960	0	0	3489660	0	0	0	0	2.02788E+7	4713050	0	5416980	1.37878E+7	2.89565E+7	0	0	8201350	0	0	5012130	0	3063790	0	1159060	6870890	2.57744E+8	0	1442960	0	0	1.65325E+7	0	6362730	0	0	7058800	0	0	0	0	5.61931E+7	3.23857E+7	0	0	0	0	4264710	0	2958230	1.21979E+7	0	821407	3.40479E+7	0	0	0	0	0	8166940	1.51841E+7	0	0	0	0	0	0	5.62692E+7	1.59076E+7	0	0	0	0	3.5569E+7	523630	1893290	0	0	0	1.28246E+7	611247	0	1446270	0	1.63822E+7	0	1.27986E+7	0	1418260	0	344855	0	5015910	0	0
Coeliac_11-7.txt	0	1208390	0	1.15117E+7	0	2.11578E+8	2.87527E+8	2003620	1.19376E+7	0	0	0	0	0	0	2806250	0	3133720	1006160	1197230	0	1.97323E+7	0	0	0	0	3143820	0	0	0	1363530	2.63673E+7	0	2.54761E+7	0	0	0	794044	0	3705790	0	0	0	7.79151E+7	0	0	0	2968560	7478450	0	0	0	0	0	0	0	1.22663E+8	1.70813E+7	4119160	1.39351E+7	4.58724E+7	0	0	0	1.26805E+7	0	0	1.03482E+7	7989260	1.5338E+8	0	0	0	0	2.77542E+7	5423160	0	0	0	1.1201E+8	0	2.58023E+7	0	0	1.65564E+8	1604000	0	0	4521020	0	0	0	0	2.27141E+7	9530660	0	0	0	5.15349E+7	0	0	0	8838850	0	0	1.71945E+7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coeliac_12-0.txt	1365940	0	0	2.07788E+8	0	4.43752E+8	0	0	2461390	0	0	0	0	0	6524500	0	0	3743800	0	0	0	8.43224E+7	0	0	0	0	0	1.0197E+8	0	0	245286	1.77693E+8	0	6.6485E+7	0	0	6128300	0	0	0	0	0	0	1.99964E+8	0	0	2738800	2403570	0	0	0	4200130	0	0	0	0	2.17692E+7	4726970	3788270	0	9.04723E+7	0	0	2.42635E+7	1.02666E+7	0	2205040	0	0	8.76586E+7	0	0	0	0	0	5278780	2391300	0	0	0	0	0	9452430	1.05042E+7	1.46039E+8	924167	0	0	0	3341330	4762110	0	0	0	0	6495400	2199310	0	3.33288E+7	0	0	0	2.53827E+7	0	1731700	7542430	2449700	0	1646440	1946560	2.01326E+8	9343280	0	0	0	2.71528E+7	0	1.15509E+7	0	5413790	9901860	0	0	0	5.12591E+7	0	1.68623E+7	0	0	1555260	0	0	4027230	2643580	8649560	0	0	0	0	0	0	946581	0	0	0	0	0	0	0	0	907834	4.85876E+7	0	0	0	0	0	0	0	0	0	0	1605120	5105060	273260	0	1622020	0	0	0	7.80942E+7	0	0	1.1823E+8	0	0	0	2102030	0
Coeliac_12-14.txt	0	0	0	1.42085E+8	0	3.00822E+8	0	0	0	0	0	0	0	0	0	1301960	0	0	387878	0	0	2.39295E+7	0	0	0	3443300	2415020	0	0	0	4370990	1.87177E+8	0	0	0	0	8266900	0	0	0	0	0	0	1.55039E+8	0	0	1106160	3053730	0	0	0	0	0	0	0	0	2.78434E+7	3937620	4946030	2.95936E+7	8.05647E+7	0	0	0	9816200	0	0	0	0	2.08819E+8	0	0	0	2283900	6729510	0	0	0	0	0	0	0	0	0	2.24904E+8	945309	0	0	2552770	0	0	0	0	0	2492700	0	4844460	0	5.55401E+7	0	0	0	0	0	0	2626600	2501480	0	1938730	9132520	3.08618E+8	5351330	2420890	0	0	1.67569E+7	0	8238000	0	0	7924040	0	1129720	0	0	4.65347E+7	4.76128E+7	0	0	1283100	0	0	0	5483990	1.37364E+7	0	1283240	1.72861E+7	0	0	0	0	0	0	0	9001960	0	0	0	0	555470	9.79326E+7	0	0	0	6663520	0	1.23173E+7	0	3088820	0	0	0	0	0	0	0	0	0	0	1.94684E+7	0	0	0	0	0	4897100	0	0
Coeliac_12-56.txt	340367	0	0	5.34235E+7	0	9.54911E+7	1.82078E+8	5242040	0	0	1761950	6450810	0	0	0	7955620	0	1699800	1645710	0	0	1.2173E+8	0	0	0	0	2.39899E+7	0	1450550	0	0	2.34839E+8	0	0	0	0	2.22538E+7	0	0	0	0	623046	3811640	4.71564E+8	0	0	5490480	0	0	0	0	0	0	0	0	0	2.11056E+7	5648920	1.61683E+7	0	1.0724E+8	0	0	0	8685450	0	0	0	0	4.04551E+8	0	0	0	0	0	0	3316790	0	0	0	0	0	0	0	3.25561E+8	2454500	0	0	3203720	0	0	0	0	0	4839760	0	0	0	6.22757E+7	0	0	0	0	8432450	0	0	2977230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4862560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coeliac_12-7.txt	0	0	950530	9722420	0	2.39265E+8	0	0	6505160	0	0	0	0	0	0	1865880	0	0	0	0	2000940	3.37923E+7	0	0	0	0	0	1.81085E+7	0	0	0	5.70708E+7	0	0	0	0	828772	0	0	0	0	0	0	3.05683E+7	0	0	0	4546410	0	0	0	327800	0	0	2.92806E+7	0	3579630	414844	454172	1461070	7473720	5213070	0	0	1568370	0	0	0	0	5.87382E+7	0	2.52941E+7	0	5327280	0	0	0	0	0	5.48062E+7	0	0	0	5868420	7.98201E+7	784829	1.10805E+7	0	0	0	3074520	0	0	0	2819760	0	2251350	0	1.14291E+7	0	0	0	1.33684E+7	0	0	7467760	0	0	1834630	3721830	1.68857E+8	7450170	0	0	0	2.04748E+7	6203060	8026050	0	670782	6279680	1.1901E+7	856808	0	6.21946E+7	0	2.75109E+7	0	0	4302160	0	0	0	0	1.12314E+7	0	9383090	2.83941E+7	0	0	0	2357680	2.18392E+7	0	0	0	0	640479	0	0	0	7.87691E+7	0	1361640	1.78955E+7	0	0	0	1488030	599767	0	0	0	5888180	443864	0	2961700	0	0	0	2.04607E+7	0	776409	0	0	2211170	2.92805E+7	0	0
Coeliac_14-0.txt	4644280	0	0	1.10996E+8	0	3.69353E+8	0	1997650	4060840	0	0	0	0	0	0	3383160	0	1697510	2441850	0	2549670	8.979E+7	0	0	0	0	0	7.98459E+7	7382830	0	0	1.04783E+8	0	3.97553E+7	0	0	4285910	0	0	0	0	0	923551	1.30112E+8	0	7270280	0	0	4571780	0	0	2672110	0	1377620	0	0	6.12389E+7	5830090	2199880	0	2.97307E+7	0	0	1.81042E+7	1646930	0	2830230	0	0	9.62644E+7	0	0	0	1504280	0	0	1217190	0	0	0	0	0	0	4091700	7.37269E+7	0	0	0	0	0	3146940	0	0	0	4604660	0	364543	0	4486370	0	0	0	1.02271E+7	0	0	4023810	1374620	0	1885900	0	1.13641E+8	4144710	0	0	0	1.17618E+7	0	5014500	0	0	4915760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	499412	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coeliac_14-4.txt	4961310	0	0	2.54724E+7	0	2.31536E+8	0	0	3721430	0	0	0	0	1500220	0	1647280	0	0	1096950	0	0	2.22265E+7	0	0	0	0	9555820	0	0	0	0	1.56537E+8	0	0	0	0	1.77971E+7	0	0	0	0	1792650	0	1.12238E+8	0	0	0	4599480	0	0	0	0	0	998577	1.50296E+7	0	5.66636E+7	2463680	3436410	0	6.54264E+7	0	0	0	0	0	0	0	0	1.66841E+8	0	0	0	3906500	0	0	0	0	0	1.05493E+8	0	0	0	1977810	1.93125E+8	1636730	0	0	2580240	0	0	0	0	0	4474890	0	0	0	9777490	0	0	0	7020890	0	0	4532490	2926850	0	1010630	1482290	2.78363E+8	6251920	0	0	0	1.90582E+7	0	0	0	0	0	0	254921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coeliac_14-56.txt	0	0	0	1.87017E+7	0	7.78701E+7	4.3442E+8	1888290	1.16076E+7	1077260	0	1025540	0	0	0	0	0	6546430	0	0	0	0	0	0	0	0	0	2.03987E+7	9312180	0	0	2.49176E+7	0	0	0	0	0	0	0	0	0	0	0	2.66995E+7	0	0	0	2514270	0	0	0	0	0	0	4.77628E+7	7304890	0	0	0	1.85405E+7	1.94572E+7	0	0	1.21959E+7	5304550	0	0	0	9143990	6.93761E+7	0	0	0	0	0	0	0	0	4.72111E+7	0	0	2.79678E+7	0	0	7.31225E+7	0	2.01001E+7	0	0	0	0	0	0	0	0	0	0	0	1.38106E+7	0	0	0	1.51351E+7	0	0	1.29482E+7	0	0	0	0	1.22025E+8	0	0	0	0	1.53952E+7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2543810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coeliac_15-0.txt	279811	0	5316630	4.65935E+7	0	2.3492E+8	0	557365	1189630	0	0	0	1398220	0	0	1508010	0	3365180	0	0	1730980	1.13311E+8	0	0	0	0	0	1.15827E+8	0	0	735729	1.816E+8	0	0	7.20622E+7	0	1.49176E+7	0	0	0	0	0	0	1.95142E+8	0	0	3774430	3672100	0	0	7308290	1212900	0	0	0	0	7.80425E+7	0	4423450	0	8.74438E+7	0	0	3.3502E+7	3049730	0	0	0	0	1.73599E+8	0	0	0	0	0	0	0	0	0	1.88204E+8	0	0	0	1543600	1.70035E+8	2557070	0	0	0	4191820	6144050	0	0	0	1.00335E+7	0	3437490	0	2.28563E+8	0	0	0	4.4146E+7	0	453346	2.69271E+7	0	0	4421000	1161780	2.46221E+8	1.30449E+7	1322720	0	0	4.18546E+7	2.56461E+7	1.2879E+7	0	4067520	1.19725E+7	0	0	0	7.79459E+7	0	3.49033E+7	0	0	1583080	0	0	0	0	1.023E+7	1649240	628575	2.63984E+7	0	0	0	2301730	0	1508560	0	4053030	0	0	0	0	439622	6.72575E+7	0	0	0	3231440	0	9472290	1273340	1353680	0	0	0	1884410	0	0	0	0	0	0	1.79016E+7	0	0	0	0	0	7987330	0	0
Coeliac_15-28.txt	0	0	7575150	9.81215E+7	0	1.60284E+8	0	0	3045260	0	0	0	0	0	0	2162170	0	0	2183180	0	0	1.95981E+7	0	0	0	2848230	0	1.99536E+7	0	0	0	2.92278E+7	0	0	4.02832E+7	0	0	0	0	0	0	1023880	0	2.75104E+7	0	0	2231870	3065970	0	0	0	1157600	0	1.12841E+7	1.68915E+7	0	1.5602E+7	2028870	2307720	4271250	2.53497E+7	3752320	0	1.39829E+7	0	0	0	0	0	8.73777E+7	0	0	0	0	0	4363860	0	0	8.65583E+7	0	0	0	0	5655530	7.39977E+7	1841210	0	7831850	0	2105360	2959420	0	0	0	3396840	0	4400360	0	2.01104E+7	0	0	0	1.69634E+7	0	0	1.22896E+7	1690510	0	1892030	1017830	1.18006E+8	5410340	0	0	0	3.1236E+7	0	6485610	0	4472340	3846770	0	0	0	4.44232E+7	0	1.30655E+7	0	0	0	0	0	0	0	0	4044380	544862	2.25118E+7	0	0	0	0	0	0	6071180	0	0	0	0	0	599138	3.4333E+7	0	0	0	5290700	0	0	0	1165230	0	0	0	1.12964E+7	1642050	0	1487530	0	0	0	9775710	0	0	0	0	0	7725410	0	0
Coeliac_15-56.txt	0	0	0	6.53028E+7	0	0	2.11492E+8	0	1470820	0	0	1.30273E+7	0	0	1.51787E+7	6416690	0	0	2468670	0	0	1.70376E+8	0	7.08456E+7	0	0	9.84664E+7	0	1.16381E+7	0	0	1.90518E+8	0	4.88022E+7	0	0	7313680	0	0	0	0	0	8093960	5.96394E+8	0	0	5324400	0	0	0	0	0	0	4864480	0	0	4.73152E+7	1.1291E+7	1.96968E+7	3.59994E+7	8.93055E+7	0	0	0	0	0	0	3.52855E+7	0	3.27308E+8	0	0	0	0	0	0	0	1.50879E+8	0	0	0	0	0	1.80188E+7	3.02533E+8	7873830	0	0	3142470	6802950	2.49793E+7	0	0	7.09055E+7	0	0	1776790	0	1.21904E+8	0	0	0	0	0	0	6186710	0	0	0	4619070	2.8427E+8	2.07244E+7	0	0	0	5.99539E+7	0	0	0	0	1.07241E+8	0	0	0	1.21711E+8	3.3311E+7	0	4.57567E+7	0	3141190	0	0	0	0	1.45003E+7	5805820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.54424E+7	0	0	0	0	0	6.21931E+7	0	2023770	0	0	0	6271600	0	0	0	3514890	1.75479E+7	0	2.37587E+7	0	652858	0	0	2344670	5823130	0	8.16919E+7
Coeliac_16-28.txt	0	556135	0	6.83482E+7	0	1.99602E+8	1.2765E+8	0	4338770	0	0	0	1291800	1089660	0	1425670	0	1257370	0	0	0	1.73686E+7	0	0	0	2654940	4549880	0	1.00476E+7	0	0	4.70491E+7	0	0	0	0	1016020	340039	0	0	0	1202250	0	6.95874E+7	0	2425790	0	5007560	0	0	0	0	0	677659	0	0	0	0	1614030	4054930	2.68079E+7	0	0	0	1426450	2899000	0	0	3259600	1.00682E+8	0	0	0	0	1598920	0	0	0	0	6.09086E+7	0	0	0	1334690	1.06279E+8	1151880	0	0	0	0	2721320	0	0	0	0	4354100	9445990	0	1.31065E+7	0	0	0	7278070	0	1436240	2382670	0	0	3085960	3778910	1.56846E+8	3523740	0	0	0	1.2746E+7	0	6196550	0	0	4212880	0	0	0	3.17089E+7	0	2.25387E+7	0	0	0	0	0	0	0	4165280	0	667093	0	8232370	0	0	730327	0	0	8446640	0	0	0	0	0	2550930	5.51595E+7	0	0	0	4342140	0	8100880	1081590	1314350	0	651758	0	0	421062	0	1198540	0	0	0	8808110	0	1851940	0	0	380005	0	0	0
Coeliac_16-7.txt	0	0	0	1.36786E+8	0	0	1.48525E+8	1389980	1075710	0	0	0	0	0	672170	4688220	0	0	0	0	0	2.09845E+8	0	0	0	1305210	2.86926E+7	0	1.10203E+7	0	0	1.06827E+8	3.6155E+7	0	0	0	0	0	0	0	0	0	215189	1.20828E+8	0	0	4692790	3612280	0	0	4413070	0	0	0	0	0	3.26646E+7	0	2908710	0	5.53737E+7	0	0	0	4446620	0	0	0	0	1.36664E+8	0	0	0	1265880	0	0	0	0	0	0	0	0	8303800	739489	1.46112E+8	1548930	0	0	0	0	2832500	0	0	0	0	0	1380010	0	1.46932E+7	0	0	0	6764770	0	0	3402150	1598960	0	3166630	5007770	2.02408E+8	0	0	0	0	1.16262E+7	0	5995420	0	1595540	4595350	0	754765	0	0	2.75378E+7	2.59862E+7	0	0	0	0	0	0	0	9140010	0	0	0	9609360	0	0	0	0	0	0	3103390	0	0	0	0	712311	5.72385E+7	0	0	0	0	0	8183430	670310	789804	0	0	0	3304460	0	0	0	0	0	0	8534450	0	1085670	0	0	1256010	2944680	0	0
Coeliac_17-56.txt	1.28032E+7	1736470	0	1.35056E+7	0	1.81973E+8	0	786534	2978850	0	0	0	0	0	0	1766610	0	0	0	0	0	2.5026E+7	0	0	0	0	2642660	0	0	0	0	1.75849E+7	0	0	0	0	1152410	0	2322250	0	0	0	0	9.21696E+7	0	0	1048900	1979110	0	0	0	0	0	0	1.73157E+7	0	0	0	2788160	1.05166E+7	2.73185E+7	0	0	0	4903240	0	0	0	0	1.35949E+8	0	0	0	3375290	0	0	0	0	0	8.19926E+7	0	0	0	0	1.46448E+8	2898280	0	0	1404410	0	0	0	0	0	0	0	2205290	0	4.85708E+7	0	0	3698680	0	0	0	2222300	1914810	0	0	4512750	1.84686E+8	0	0	0	0	9217680	0	2.87177E+7	0	0	0	0	0	0	0	0	2.20779E+7	0	0	0	0	0	0	0	0	6568700	3187180	0	1.1067E+7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coeliac_17-7.txt	0	0	0	2.15797E+8	0	0	0	942839	0	0	0	0	0	972513	0	0	0	0	1527680	0	0	2.58672E+7	0	0	0	0	1559970	0	0	0	573923	1.67605E+7	0	0	0	0	0	0	0	0	0	0	0	2.12458E+7	0	0	0	3231470	0	0	0	0	0	0	5.63476E+7	668193	0	0	704915	1578040	1.19943E+7	0	0	0	1.0773E+7	0	0	0	0	7.5305E+7	0	0	0	1007140	0	0	0	0	0	0	0	0	0	1054940	7.52211E+7	1133500	4.76067E+7	6196770	1387180	0	0	0	0	0	0	0	0	0	2.95062E+7	0	0	0	0	0	0	0	0	0	0	1446420	1.72188E+8	0	0	0	0	8219600	0	3632240	0	0	0	0	0	0	2.92793E+7	0	1.72348E+7	0	1293070	0	0	0	0	0	0	0	584435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1373890	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coeliac_18-0.txt	0	0	9027850	1.22336E+7	0	2.30572E+8	0	5641550	5655970	0	0	0	0	0	0	3545440	0	1952760	1122370	0	0	2.88147E+7	0	0	0	0	0	1.45175E+7	0	0	0	5.34097E+7	0	0	0	0	915336	645927	0	0	0	0	0	2.74501E+7	0	0	0	0	0	0	0	2603200	0	0	1.98587E+7	0	1.12627E+7	1650600	0	6250850	3.50446E+7	0	0	1.61022E+7	2677760	0	0	0	5860440	1.23749E+8	0	0	0	0	0	5688190	0	0	0	7.55799E+7	0	0	1.28038E+7	1144730	9.42253E+7	2037180	7839340	0	0	0	3665840	0	0	0	4708520	0	0	0	3.06354E+7	0	0	0	1.70245E+7	0	0	1.01143E+7	0	0	0	2936270	1.80874E+8	6878610	0	0	0	2.25341E+7	0	8934720	0	0	6686960	0	0	0	5.98761E+7	0	0	0	0	0	0	0	0	0	0	0	783079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coeliac_18-28.txt	0	0	3668140	8339850	0	1.38559E+8	0	0	4759980	0	0	0	0	0	3246690	2155060	0	0	0	0	624772	4.68373E+7	0	0	0	0	0	2.36062E+7	0	0	0	4.87426E+7	0	0	0	0	691867	0	0	0	0	0	0	1.5666E+7	0	0	0	656703	0	0	1969060	0	0	0	3.13102E+7	0	1.23185E+7	2183260	1283450	0	4.05169E+7	0	0	2.33081E+7	0	0	0	0	4713920	9.86181E+7	0	0	0	0	0	4733900	0	0	0	1.09385E+8	0	0	0	6441570	9.52208E+7	1158300	1.73484E+7	4088100	0	0	6165950	0	0	0	4888280	0	0	1.10293E+7	1.41342E+7	0	0	0	2.79443E+7	0	0	1.28335E+7	0	0	1681070	1094460	1.85631E+8	8906620	0	0	0	3.1805E+7	2.89875E+7	1.5768E+7	0	0	9215420	0	0	0	7.16024E+7	0	2.45669E+7	0	0	0	0	0	0	0	0	0	0	0	1.37817E+7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	785341	0	0	0	0	0	0	0	0	0	0	0	0	0	0
