JAC 2019	Acetamide, 2-cyano-	Norpseudoephedrine	dl-Phenylephrine	Carbon dioxide	Argon	N-Methyltaurine	Oxalic acid	1-Propanol, 2-amino-, (±)-	Ethyne, fluoro-	Acetaldehyde	Hydroxyurea	Acetamide, 2-fluoro-	n-Hexylmethylamine	R-(-)-Cyclohexylethylamine	Silane, methyl-	Alanine	Formic acid	2-Propanamine	2-Pentanamine, 4-methyl-	2-Hexanamine, 4-methyl-	sec-Butylamine	Acetone	Oxirane, trimethyl-	4-Amino-1-butanol	Isopropyl Alcohol	Dimethylamine	Methylene chloride	Cyclopentane	a-Aminoisobutyronitrile	Propanal, 2-methyl-	Octodrine	Silanol, trimethyl-	Carbamic acid, methyl ester	1,3-Butanediol	2-Butanone	Pyridinium, dinitromethylide-	Glycine	(-)-Norephedrine	Propanoic acid, chloro-2-hydroxy-	Methanesulfonylacetic acid	Cephaloridine	6-Dimethyl(trimethylsilyl)silyloxytetradecane	2-Dimethyl(trimethylsilyl)silyloxytridecane	Disiloxane, hexamethyl-	Pyridine, 2-nitro-	Benzene	2-Dimethyl(trimethylsilyl)silyloxytetradecane	Butanal, 3-hydroxy-	Butanal, 3-methyl-	Butanal, 2-methyl-	Ethylenediamine	1-Propanol, 3-amino-	1-Butanol	Ethanol, 2-(methylamino)-	Acetic acid	Propane, 2-(ethenyloxy)-	2-Pentanone	Pentanal	2-Oxa-1,3-disilacyclohexane, 1,1,3,3-tetramethyl-	Disulfide, dimethyl	Methyl Isobutyl Ketone	Silanediol, dimethyl-	L-Serine, O-(phenylmethyl)-	Toluene	Amphetamine	Benzeneethanamine	8,9,9,10,10,11-Hexafluoro-4,4-dimethyl-3,5-dioxatetracyclo[5.4.1.0(2,6).0(8,11)]dodecane	Octane	Ethanol, 2-nitro-, propionate (ester)	Cyclotrisiloxane, hexamethyl-	tert-Butyldimethylsilyl trifluoromethanesulfonate	1,4-Benzenediol, 2,6-bis(1,1-dimethylethyl)-	N-2,4-Dnp-L-arginine	Cystine	Pyrrole	Succindialdehyde	1-(4-Acetamidoanilino)-3,7-dimethylbenzo[4,5]imidazo[1,2-a]pyridine-4-carbonitrile	1,3-Diisopropoxy-1,3-dimethyl-1,3-disilacyclobutane	Tricyclo[4.3.1.1(3,8)]undecane-3-carboxylic acid	1,3-bis[(2Z)-Hex-2-en-1-yloxy]-1,1,3,3-tetramethyldisiloxane	1-Propanamine, N,2-dimethyl-	Hydrazinecarboxamide	1-Octanamine, N-methyl-	Cyclopropyl carbinol	Trisiloxane, octamethyl-	9,12,15-Octadecatrienoic acid, 2-[(trimethylsilyl)oxy]-1-[[(trimethylsilyl)oxy]methyl]ethyl ester, (Z,Z,Z)-	Butanoic acid	Propanedioic acid, propyl-	12,15-Octadecadiynoic acid, methyl ester	Ethylbenzene	1,3-Cyclopentadiene, 5-(1-methylethylidene)-	D-erythro-Pentose, 2-deoxy-	l-Gala-l-ido-octose	Nonane	Heptanal	3-Trifluoroacetoxydodecane	4-Cyclopropylcarbonyloxytridecane	Pentanoic acid, heptyl ester	4-Heptanone	Butanoic acid, 3-methyl-	Hexanoic acid, 2-methyl-	3-Pyridinecarboxaldehyde, O-acetyloxime, (E)-	Styrene	Silane, trimethyl(phenethylthio)-	Benzenemethanol, 2-(2-aminopropoxy)-3-methyl-	2-Heptanone	1,3-Adamantanediacetamide	Pentanoic acid	1H-Pyrrole, 2,5-dihydro-1-nitroso-	Pterin-6-carboxylic acid	Cyclotetrasiloxane, octamethyl-	Benzene, propyl-	Androstane-11,17-dione, 3-[(trimethylsilyl)oxy]-, 17-[O-(phenylmethyl)oxime], (3a,5a)-	Benzeneethanamine, N-methyl-	Oxime-, methoxy-phenyl-_	Benzene, 1-ethyl-3-methyl-	Benzene, 1-ethyl-4-methyl-	Benzene, 1,2,4-trimethyl-	N-[5-(1-Cyano-2-furan-2-yl-vinyl)-[1,3,4]thiadiazol-2-yl]-benzamide	3,6-Octadecadiynoic acid, methyl ester	Decane	Disiloxane, 1,3-diethoxy-1,1,3,3-tetramethyl-	Pyrazole[4,5-b]imidazole, 1-formyl-3-ethyl-6-ß-d-ribofuranosyl-	Benzene, 1-ethyl-2-methyl-	Mesitylene	Benzene, 1,2,3-trimethyl-	Tetrasiloxane, decamethyl-	Octanal	Cyclopentaneundecanoic acid	9-Octadecen-12-ynoic acid, methyl ester	Z,Z,Z-4,6,9-Nonadecatriene	5,8,11,14-Eicosatetraenoic acid, methyl ester, (all-Z)-	1-Cyclohexene-1-methanol, 4-(1-methylethenyl)-	Benzene, 4-ethyl-1,2-dimethyl-	Octadecane, 1-(ethenyloxy)-	2-Trifluoroacetoxydodecane	Arginine	1-Hexanol, 2-ethyl-	1-Pentanol, 2-ethyl-4-methyl-	Octane, 4-chloro-	Phenprobamate	3-tert-Butyl-5-chloro-2-hydroxybenzophenone	Phenol	9-Octadecenoic acid (Z)-, phenylmethyl ester	Carbamic acid, phenyl ester	Phenyl-ß-D-glucoside	3-Nonynoic acid	5-Cyclopropylcarbonyloxypentadecane	Ethyl iso-allocholate	Spironolactone	Pyridine-3-carboxamide, 1,2-dihydro-4,6-dimethyl-2-thioxo-	Cyclopentasiloxane, decamethyl-	Acetophenone	Cyclopropanetetradecanoic acid, 2-octyl-, methyl ester	?-Chlorobutyrophenone	3-Benzoylmethyl-3-hydroxy-5-nitro-2-indolinone	Benzenemethanol, a-[(methylamino)methyl]-	Nonanal	Imidazole, 2-amino-5-[(2-carboxy)vinyl]-	Carbamic acid, N-[10,11-dihydro-5-(2-methylamino-1-oxoethyl)-3-5H-dibenzo[b,f]azepinyl]-, ethyl ester	Phenol, 3-methyl-	Benzyl alcohol, p-hydroxy-a-[(methylamino)methyl]-	1-(5-Bicyclo[2.2.1]heptyl)ethylamine	3-Trifluoroacetoxypentadecane	DL-Cystine	Levomenthol	2-Nonynoic acid	E,E-1,9,17-Docasatriene	Decanal	9-Tetradecen-1-ol, acetate, (E)-	Cyclohexasiloxane, dodecamethyl-	Tetradecanoic acid, 2-hydroxy-	Carbromal	Cycloheptasiloxane, tetradecamethyl-	1,4-Bis(trimethylsilyl)benzene	1,2-Benzenediol, 3,5-bis(1,1-dimethylethyl)-	Phenol, 2,4-bis(1,1-dimethylethyl)-	Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-	Heptacosane
Coeliac_10-7.txt	949920	185790	0	3714610	0	0	1.51135E+7	0	0	0	3904350	0	0	0	3489590	0	0	1958720	0	0	0	9382660	0	0	0	0	2600210	0	253500	5297770	0	2.00544E+7	0	3488140	0	0	858581	0	0	0	0	231883	789722	6.39606E+7	0	0	311222	357266	8527170	9361430	0	0	0	0	0	0	2771330	1199790	2788580	0	1.27679E+7	0	0	0	1338470	0	0	0	0	4.07786E+7	0	0	0	0	628807	0	0	1.2409E+7	0	0	0	0	2792960	236568	4.15336E+7	411109	0	0	361906	0	0	0	300493	0	1526310	0	1033280	0	1570040	0	0	0	1208210	0	626277	1921450	260821	0	1280980	616001	3.76878E+7	0	0	0	0	0	0	3640410	838647	0	0	0	0	0	0	0	3049000	0	0	0	0	0	0	0	1168290	1016370	0	3667710	0	0	0	0	0	0	532793	0	0	0	0	0	86974	6740680	0	0	0	0	308712	0	72615	0	0	0	0	0	0	0	0	413518	0	0	848062	0	0	0	0	117026	514333	0	0
Coeliac_11-0.txt	0	0	279466	6665880	0	1.73743E+7	2.85942E+7	0	417978	0	0	0	0	0	0	261230	0	310978	81182	134798	0	986531	0	0	0	0	1157630	0	0	0	0	2.08842E+7	0	0	0	0	208284	0	1139300	0	0	0	0	5.04057E+7	0	0	785587	379110	0	0	0	0	0	0	4692730	0	3010710	486519	2948940	0	1.29641E+7	0	0	0	1149400	0	0	2868270	1298500	4.36758E+7	0	0	0	0	842822	0	0	0	0	2.53855E+7	0	0	0	0	4.28644E+7	417427	0	0	585428	0	0	0	0	5296720	874450	0	554605	2789820	6828150	0	0	1013210	0	0	614333	0	537610	0	278856	1072020	4.90075E+7	0	137287	0	0	3296300	0	1723480	0	0	2089720	0	0	0	0	9883980	4508910	0	0	0	0	836201	0	713907	1886860	0	216650	5069890	0	0	0	0	0	860268	2263390	0	0	0	0	0	0	1.17973E+7	2638210	0	0	0	0	6719430	85739	304400	0	0	0	1086580	87724	0	239460	0	3158600	0	1533710	0	163371	0	62385	0	725982	0	0
Coeliac_11-7.txt	0	286697	0	3771660	0	1.00788E+7	2.01677E+7	297441	2822820	0	0	0	0	0	0	637634	0	673822	131663	166648	0	2110630	0	0	0	0	396809	0	0	0	266403	3361710	0	3110730	0	0	0	215341	0	589929	0	0	0	1.50005E+7	0	0	0	430156	1103030	0	0	0	0	0	0	0	1.86904E+7	1782100	759634	3418780	1.04068E+7	0	0	0	1703620	0	0	2425700	1771700	2.82936E+7	0	0	0	0	2830680	1014030	0	0	0	2.24357E+7	0	4453630	0	0	3.16704E+7	244429	0	0	944282	0	0	0	0	5364380	2241440	0	0	0	1.20687E+7	0	0	0	1740020	0	0	3015570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coeliac_12-0.txt	226165	0	0	1.06228E+7	0	2.37151E+7	0	0	424580	0	0	0	0	0	1262000	0	0	749404	0	0	0	1.10054E+7	0	0	0	0	0	1.24895E+7	0	0	76469	2.423E+7	0	7506340	0	0	430846	0	0	0	0	0	0	3.1011E+7	0	0	436332	508314	0	0	0	613225	0	0	0	0	4492180	765059	821545	0	1.54667E+7	0	0	5356740	298403	0	459620	0	0	1.79718E+7	0	0	0	0	0	882326	398077	0	0	0	0	0	1724370	1440250	2.96109E+7	203314	0	0	0	766186	930019	0	0	0	0	1403820	388466	0	7490420	0	0	0	5042000	0	282423	1376350	553131	0	344838	252477	3.9312E+7	2335060	0	0	0	7515690	0	3189770	0	934718	2550260	0	0	0	1.12484E+7	0	2390990	0	0	227299	0	0	661074	680597	1301560	0	0	0	0	0	0	286229	0	0	0	0	0	0	0	0	117204	1.03498E+7	0	0	0	0	0	0	0	0	0	0	271329	646197	63951	0	271493	0	0	0	1.51607E+7	0	0	1.63576E+7	0	0	0	199970	0
Coeliac_12-14.txt	0	0	0	1.00838E+7	0	1.80069E+7	0	0	0	0	0	0	0	0	0	386373	0	0	112029	0	0	2761230	0	0	0	621792	395185	0	0	0	300818	1.91679E+7	0	0	0	0	735796	0	0	0	0	0	0	2.43469E+7	0	0	202113	506308	0	0	0	0	0	0	0	0	5571790	596851	1151510	7379560	1.68637E+7	0	0	0	887134	0	0	0	0	3.53835E+7	0	0	0	263295	818278	0	0	0	0	0	0	0	0	0	4.10791E+7	192998	0	0	470795	0	0	0	0	0	588999	0	1042400	0	1.31455E+7	0	0	0	0	0	0	555486	387683	0	229072	1506190	5.71315E+7	1286640	249498	0	0	4301220	0	2217190	0	0	2236240	0	124509	0	0	9330460	6519160	0	0	206074	0	0	0	1270120	2075700	0	159481	3552760	0	0	0	0	0	0	0	1541640	0	0	0	0	88076	1.92751E+7	0	0	0	989006	0	2599010	0	315868	0	0	0	0	0	0	0	0	0	0	1955210	0	0	0	0	0	669983	0	0
Coeliac_12-56.txt	76856	0	0	5834730	0	5742380	1.23762E+7	1297310	0	0	558061	1371910	0	0	0	1673350	0	526869	481403	0	0	1.18361E+7	0	0	0	0	3419230	0	191194	0	0	3.0296E+7	0	0	0	0	2800700	0	0	0	0	131496	856835	6.39496E+7	0	0	902871	0	0	0	0	0	0	0	0	0	4086850	913337	3430090	0	1.80606E+7	0	0	0	297591	0	0	0	0	5.91443E+7	0	0	0	0	0	0	378143	0	0	0	0	0	0	0	5.34623E+7	451340	0	0	564304	0	0	0	0	0	814091	0	0	0	1.26647E+7	0	0	0	0	848735	0	0	465832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1188000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coeliac_12-7.txt	0	0	128881	3442080	0	1.64048E+7	0	0	1555190	0	0	0	0	0	0	506393	0	0	0	0	480270	2946400	0	0	0	0	0	2354110	0	0	0	7042430	0	0	0	0	110494	0	0	0	0	0	0	6144380	0	0	0	889615	0	0	0	69570	0	0	9264720	0	824681	83610	100484	361783	1805640	949118	0	0	341664	0	0	0	0	1.25184E+7	0	4458520	0	424577	0	0	0	0	0	1.10527E+7	0	0	0	855285	1.6655E+7	170125	2804740	0	0	0	566374	0	0	0	594766	0	345762	0	3216120	0	0	0	3342840	0	0	1481230	0	0	337749	728270	3.4587E+7	1893030	0	0	0	5897900	1453140	1530010	0	228976	1736550	2385960	185196	0	1.41156E+7	0	3715280	0	0	711024	0	0	0	0	1899160	0	2037200	4869030	0	0	0	584290	3368100	0	0	0	0	113603	0	0	0	1.64372E+7	0	140909	2435690	0	0	0	204833	73239	0	0	0	619946	70812	0	525842	0	0	0	3241590	0	91446	0	0	372074	5536540	0	0
Coeliac_14-0.txt	659429	0	0	9478240	0	1.93772E+7	0	483046	579308	0	0	0	0	0	0	624683	0	461584	479549	0	747915	1.1395E+7	0	0	0	0	0	9778030	730878	0	0	1.52076E+7	0	4803250	0	0	262279	0	0	0	0	0	142360	2.22064E+7	0	1279110	0	0	578120	0	0	499938	0	285563	0	0	1.21262E+7	859049	435824	0	6257790	0	0	3376550	358682	0	499333	0	0	1.96209E+7	0	0	0	263003	0	0	225662	0	0	0	0	0	0	759615	1.68616E+7	0	0	0	0	0	586699	0	0	0	885014	0	92091	0	1021840	0	0	0	1893960	0	0	742199	321121	0	210055	0	2.49704E+7	997730	0	0	0	3230230	0	1387720	0	0	1288850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100049	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coeliac_14-4.txt	242176	0	0	3658950	0	1.40507E+7	0	0	1125140	0	0	0	0	424128	0	388268	0	0	100375	0	0	2314300	0	0	0	0	1317550	0	0	0	0	1.46019E+7	0	0	0	0	2989750	0	0	0	0	346161	0	1.89556E+7	0	0	0	599525	0	0	0	0	0	193036	3073910	0	1.08984E+7	304719	778041	0	1.33195E+7	0	0	0	0	0	0	0	0	2.94344E+7	0	0	0	318799	0	0	0	0	0	2.11941E+7	0	0	0	268228	3.53845E+7	261295	0	0	486759	0	0	0	0	0	871655	0	0	0	2346630	0	0	0	937166	0	0	797677	413002	0	236700	343484	5.21151E+7	1481390	0	0	0	4658160	0	0	0	0	0	0	78772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coeliac_14-56.txt	0	0	0	4396550	0	6879220	2.46862E+7	241531	2861270	270593	0	322193	0	0	0	0	0	649475	0	0	0	0	0	0	0	0	0	2757800	294275	0	0	2417850	0	0	0	0	0	0	0	0	0	0	0	5430080	0	0	0	603802	0	0	0	0	0	0	1.61037E+7	996212	0	0	0	3285550	3998090	0	0	2571220	1262110	0	0	0	2500110	1.5E+7	0	0	0	0	0	0	0	0	1.12231E+7	0	0	5643960	0	0	1.58807E+7	0	4533180	0	0	0	0	0	0	0	0	0	0	0	2258840	0	0	0	3649170	0	0	2235570	0	0	0	0	2.58678E+7	0	0	0	0	4092450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	484463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coeliac_15-0.txt	87083	0	356044	3574570	0	1.6603E+7	0	131610	225318	0	0	0	341882	0	0	311831	0	696320	0	0	249241	1.20082E+7	0	0	0	0	0	1.53937E+7	0	0	227816	2.5038E+7	0	0	9932870	0	2284380	0	0	0	0	0	0	3.00927E+7	0	0	468455	440892	0	0	737656	327040	0	0	0	0	1.56966E+7	0	999552	0	1.83256E+7	0	0	7866040	468808	0	0	0	0	3.14634E+7	0	0	0	0	0	0	0	0	0	3.34659E+7	0	0	0	340794	3.33118E+7	433172	0	0	0	975047	1210820	0	0	0	2069480	0	767203	0	4.38449E+7	0	0	0	8622350	0	114189	5146220	0	0	768254	230274	4.65758E+7	3328150	131351	0	0	1.15055E+7	6636900	2233390	0	521390	3272920	0	0	0	1.72833E+7	0	5007610	0	0	249044	0	0	0	0	1641470	430282	78034	4249140	0	0	0	569920	0	431696	0	416278	0	0	0	0	70553	1.37946E+7	0	0	0	596028	0	2216370	161899	189738	0	0	0	255736	0	0	0	0	0	0	2312660	0	0	0	0	0	1127930	0	0
Coeliac_15-28.txt	0	0	306732	6503580	0	1.29667E+7	0	0	578955	0	0	0	0	0	0	668520	0	0	602597	0	0	1882720	0	0	0	386156	0	2597180	0	0	0	4284270	0	0	5464580	0	0	0	0	0	0	144708	0	5269550	0	0	251779	603219	0	0	0	206651	0	1981870	4261730	0	3373590	368649	395522	1058940	5896950	709010	0	3347570	0	0	0	0	0	1.79713E+7	0	0	0	0	0	955313	0	0	1.86799E+7	0	0	0	0	495052	1.67833E+7	232256	0	1150180	0	463020	573491	0	0	0	710379	0	785293	0	4851810	0	0	0	3683590	0	0	2707530	365861	0	368919	183505	2.52016E+7	1369120	0	0	0	5661640	0	1799770	0	718542	1177000	0	0	0	9884670	0	2077170	0	0	0	0	0	0	0	0	939757	162431	3545540	0	0	0	0	0	0	982942	0	0	0	0	0	119526	6833890	0	0	0	893124	0	0	0	123155	0	0	0	1837420	128000	0	217396	0	0	0	1403480	0	0	0	0	0	1016920	0	0
Coeliac_15-56.txt	0	0	0	5201580	0	0	1.48042E+7	0	330444	0	0	1893620	0	0	2907230	1581540	0	0	405719	0	0	2.15013E+7	0	7327840	0	0	1.37059E+7	0	352870	0	0	2.67892E+7	0	5810850	0	0	471990	0	0	0	0	0	1883340	7.34753E+7	0	0	944255	0	0	0	0	0	0	875337	0	0	9528180	1592590	3590110	8708710	1.67148E+7	0	0	0	0	0	0	8580890	0	5.23232E+7	0	0	0	0	0	0	0	2.46414E+7	0	0	0	0	0	728254	4.88755E+7	1400620	0	0	874044	1206200	4306820	0	0	1.58242E+7	0	0	473411	0	2.57187E+7	0	0	0	0	0	0	1002010	0	0	0	824341	5.26798E+7	5414090	0	0	0	1.59003E+7	0	0	0	0	2.09217E+7	0	0	0	2.13887E+7	8821310	0	6211470	0	860580	0	0	0	0	3084540	1285070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.93521E+7	0	0	0	0	0	1.07869E+7	0	317183	0	0	0	693015	0	0	0	643651	2532830	0	2706940	0	166679	0	0	367393	802520	0	1.70506E+7
Coeliac_16-28.txt	0	165045	0	7553250	0	8572250	9777890	0	1331790	0	0	0	313410	261977	0	303228	0	199324	0	0	0	1824020	0	0	0	452057	717021	0	287799	0	0	5343040	0	0	0	0	129897	81989	0	0	0	187037	0	1.34437E+7	0	334012	0	517213	0	0	0	0	0	143833	0	0	0	0	355286	961012	5821880	0	0	0	313033	658326	0	0	581900	2.00661E+7	0	0	0	0	320633	0	0	0	0	1.14532E+7	0	0	0	209007	2.14523E+7	138572	0	0	0	0	548544	0	0	0	0	1088440	1536960	0	3109780	0	0	0	972511	0	227636	385357	0	0	398372	562742	3.20067E+7	839080	0	0	0	3055820	0	1700800	0	0	1199070	0	0	0	6570300	0	3054320	0	0	0	0	0	0	0	1011700	0	194438	0	1770010	0	0	217542	0	0	1364340	0	0	0	0	0	304738	1.08591E+7	0	0	0	638095	0	1672810	198698	173207	0	95679	0	0	68397	0	204002	0	0	0	958618	0	289475	0	0	66433	0	0	0
Coeliac_16-7.txt	0	0	0	5344950	0	0	1.07701E+7	252531	320208	0	0	0	0	0	130857	951823	0	0	0	0	0	2.00053E+7	0	0	0	369964	4117320	0	304610	0	0	1.47914E+7	4098590	0	0	0	0	0	0	0	0	0	103337	2.03021E+7	0	0	510239	741191	0	0	477550	0	0	0	0	0	6525830	0	607304	0	9801100	0	0	0	977258	0	0	0	0	2.47414E+7	0	0	0	183075	0	0	0	0	0	0	0	0	1291420	222908	2.87458E+7	252757	0	0	0	0	548039	0	0	0	0	0	246404	0	3291560	0	0	0	944706	0	0	490863	291150	0	327480	754153	3.90207E+7	0	0	0	0	2873320	0	1599310	0	360121	1223160	0	109761	0	0	5195550	3444590	0	0	0	0	0	0	0	1138560	0	0	0	1737800	0	0	0	0	0	0	391956	0	0	0	0	114063	1.09122E+7	0	0	0	0	0	1243540	74615	108097	0	0	0	662065	0	0	0	0	0	0	1002280	0	190129	0	0	304572	412576	0	0
Coeliac_17-56.txt	651467	279887	0	3166040	0	1.47761E+7	0	208861	177396	0	0	0	0	0	0	430657	0	0	0	0	0	2420990	0	0	0	0	409228	0	0	0	0	2347290	0	0	0	0	128115	0	201823	0	0	0	0	1.62127E+7	0	0	149608	389290	0	0	0	0	0	0	3156930	0	0	0	616131	2537280	5971330	0	0	0	826894	0	0	0	0	2.54577E+7	0	0	0	317844	0	0	0	0	0	1.37678E+7	0	0	0	0	2.73317E+7	288943	0	0	274802	0	0	0	0	0	0	0	471115	0	1.14712E+7	0	0	411126	0	0	0	350775	318470	0	0	671763	3.56527E+7	0	0	0	0	2298530	0	5573990	0	0	0	0	0	0	0	0	2816840	0	0	0	0	0	0	0	0	1385890	808232	0	2247930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coeliac_17-7.txt	0	0	0	7143780	0	0	0	181141	0	0	0	0	0	223474	0	0	0	0	247381	0	0	2193130	0	0	0	0	265595	0	0	0	170791	1696750	0	0	0	0	0	0	0	0	0	0	0	4386170	0	0	0	531197	0	0	0	0	0	0	1.94124E+7	125530	0	0	145312	208472	2814730	0	0	0	767895	0	0	0	0	1.36584E+7	0	0	0	175003	0	0	0	0	0	0	0	0	0	190507	1.60672E+7	134209	1.17097E+7	961556	281041	0	0	0	0	0	0	0	0	0	7402740	0	0	0	0	0	0	0	0	0	0	284350	3.25038E+7	0	0	0	0	2185670	0	999138	0	0	0	0	0	0	6251050	0	2572540	0	251547	0	0	0	0	0	0	0	155520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241017	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coeliac_18-0.txt	0	0	270305	2506500	0	1.77631E+7	0	948005	796639	0	0	0	0	0	0	899495	0	395655	104795	0	0	3026300	0	0	0	0	0	1860960	0	0	0	6011170	0	0	0	0	180390	98147	0	0	0	0	0	5426190	0	0	0	0	0	0	0	233809	0	0	5456840	0	2419530	324960	0	1266490	8091700	0	0	3174480	574558	0	0	0	1070520	2.4138E+7	0	0	0	0	0	1100950	0	0	0	1.71408E+7	0	0	2481510	120946	2.14078E+7	254309	1605970	0	0	0	747300	0	0	0	983891	0	0	0	7398690	0	0	0	3807190	0	0	2040870	0	0	0	625147	3.68622E+7	1718790	0	0	0	6149730	0	2602690	0	0	1994860	0	0	0	1.28996E+7	0	0	0	0	0	0	0	0	0	0	0	214810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coeliac_18-28.txt	0	0	182231	2666010	0	9800040	0	0	865830	0	0	0	0	0	495566	441921	0	0	0	0	78724	3905710	0	0	0	0	0	3402960	0	0	0	4595620	0	0	0	0	102034	0	0	0	0	0	0	3115200	0	0	0	143207	0	0	207911	0	0	0	8519500	0	2209830	401883	211874	0	8451200	0	0	3806550	0	0	0	0	1413370	2.01227E+7	0	0	0	0	0	722871	0	0	0	2.2325E+7	0	0	0	687474	2.02459E+7	208592	2879440	744525	0	0	1008440	0	0	0	869324	0	0	2165030	3421760	0	0	0	6538470	0	0	2457620	0	0	389855	236222	3.74518E+7	2295710	0	0	0	8279300	5591600	4109370	0	0	2410750	0	0	0	1.62756E+7	0	3897880	0	0	0	0	0	0	0	0	0	0	0	3048470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119163	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coeliac_18-56.txt	614277	0	0	4146590	0	1.59642E+7	0	0	1313620	0	0	0	0	0	0	0	0	90873	308607	0	0	8453720	0	0	0	0	303862	0	0	0	0	5727170	0	0	0	0	369865	0	0	0	0	0	0	4.25032E+7	0	0	345290	716842	0	0	0	0	0	130600	5187780	0	6516570	0	1960590	4833780	9141450	0	0	0	1032600	0	0	0	717331	3.18458E+7	0	0	0	70089	0	0	0	0	0	1.32147E+7	0	0	0	0	3.56048E+7	505967	0	0	360264	0	0	0	0	0	0	0	0	912855	4269610	0	0	0	1175060	0	0	0	0	0	306222	405809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coeliac_18-7.txt	0	0	280876	6132640	0	1.67892E+7	0	932830	1232940	0	0	0	0	0	0	575000	0	0	0	0	0	3174100	0	0	0	0	0	1825790	0	0	0	1.55293E+7	0	0	0	0	486493	0	0	0	0	189751	0	1.90487E+7	0	0	294472	257463	0	0	0	318958	0	289472	0	0	7607550	607143	491721	8325070	1.25298E+7	0	0	3543820	0	0	0	0	0	2.26006E+7	0	256714	0	126905	0	822941	0	0	9377340	0	0	0	0	67399	2.44691E+7	307451	0	0	0	562135	808981	0	0	0	1000520	0	167147	0	1.27355E+7	0	0	0	4410630	0	422216	3592190	0	0	417985	550757	3.64609E+7	1768680	116562	0	0	6234110	3801360	1475470	0	575172	1869540	0	0	0	1.29012E+7	0	3283330	0	0	0	0	0	0	812514	1322130	0	0	0	2641560	0	0	363312	0	0	1519820	0	0	0	0	0	124314	1.29662E+7	0	0	0	1078980	0	1780940	139704	0	0	0	0	1248470	0	0	0	0	0	0	1580670	0	0	0	0	0	0	0	0
Coeliac_19-14.txt	0	0	0	1.01209E+7	0	2.24934E+7	0	355298	0	0	0	0	0	0	0	1059610	0	1282220	0	0	0	0	0	0	0	0	0	2950730	305794	0	0	4202580	0	0	0	0	0	0	0	0	0	0	0	5974170	0	0	89014	1011660	0	0	0	190344	0	0	6249980	860535	0	0	450442	0	5088250	0	0	3122740	614011	0	0	0	0	2.2288E+7	0	0	0	166315	0	402371	0	0	1.42715E+7	0	0	0	0	210984	1.79729E+7	87878	2305690	461925	0	0	711835	0	0	0	546612	0	1275140	0	1008220	0	0	0	4373380	0	0	996347	440958	0	122338	895481	2.77599E+7	1456230	0	0	0	5281430	0	1955100	0	1086130	1435380	0	0	0	1.08265E+7	0	2677660	0	0	433568	0	0	0	0	1141320	0	213686	0	2446570	0	0	0	0	0	2096600	0	0	0	0	0	0	1.00646E+7	0	0	1150080	0	0	2187210	276429	0	3902030	0	0	0	113721	6642650	0	0	0	0	3996660	0	0	0	0	405352	1102790	366740	0
